Customer ID,Name,Email,Phone Number,Age,Gender,Address,City,State,Zip Code,Product ID,Product Name,Category,Price,Quantity Purchased,Transaction Date,Payment Method,Total Amount
9702e4a6-4b8e-4513-92b4-af355738ac9e,Randy Miller,terrencegriffin@example.net,+1-705-640-9132,64,Male,"Unit 2054 Box 1598, DPO AP 28216",Bartlettshire,California,65466,0c45fde9-58d1-457a-b627-345cdda9e60b,Report Century,Home,144.13,8,2024-01-19,Credit Card,2768.94
661c6624-4a1b-4d0c-a15d-b4fe15265529,Marcus Shaw,kathleenbarnett@example.net,(705)805-9016x82101,32,Female,"66771 Jennifer Viaduct, New Joan, NH 68400",Port Katie,Ohio,56112,94d4318f-94fb-4698-9877-7a09ac66aded,Hear Impact,Home,91.71,5,2024-06-22,Credit Card,3487.05
8a2cc898-8b40-453b-8f16-066c11651551,Paula Campos,stephanie97@example.org,305-643-7124x456,18,Female,"1594 Fleming Valley, North Douglas, CT 09440",West Lori,Mississippi,99026,aafc77f7-8f28-44e6-a02d-10e5e1ba07d9,Phone Ready,Electronics,287.45,9,2024-05-07,Credit Card,1454.61
ddb694f7-23b6-4982-8931-070097331d65,Michael Bell,watsonlynn@example.com,001-800-282-3884,23,Female,"5667 Scott Mountains Suite 914, New Edwardview, NC 51888",Brianborough,Wisconsin,50798,53f7d24c-c0c8-46e9-989e-1d8d8025eee8,Daughter Throughout,Beauty,246.51,7,2024-05-21,Cash,2097.05
3277855d-1e09-4940-8e8c-d8065ddf6739,Justin Edwards,douglas53@example.org,(942)613-5275x17539,63,Male,"3171 Rodriguez Light, East Barbarafort, NC 05399",Harrisberg,Tennessee,55891,71a44710-ecb6-4c9b-9063-ecedb7659dcc,Possible Quite,Home,129.13,1,2024-04-24,Cash,1013.68
422ef250-eaf9-4a7c-b86f-b40f071200fd,William Roman,nathan50@example.com,001-967-529-2447x2774,44,Male,"28979 Pruitt Keys, New Joshua, OH 09786",Reedmouth,Arizona,35802,1cc81d9d-6185-4698-87f5-58bc8dc35065,Relationship Claim,Beauty,192.66,4,2024-05-13,PayPal,4615.17
7caa25a7-4215-4c2f-a16b-4de6934c810e,Amanda Garza,blevinsamy@example.com,(365)984-3254x0127,42,Male,"USNV Luna, FPO AA 28255",Port Michaelstad,New York,06094,32174d97-e173-4426-a7dc-c47f1c37328e,Material Either,Clothing,174.58,4,2024-02-10,Credit Card,4654.72
1a211b33-313e-4530-a9d7-37f8bf0d2efa,Jonathan Smith,tpalmer@example.org,+1-754-412-7898,55,Male,"890 Ashley Isle Apt. 164, Martinezside, MA 74802",West Debra,Nevada,29556,4979c0b4-efca-420e-b788-29559d85f752,Discover Perform,Clothing,142.62,9,2024-06-03,Cash,2784.32
d37d4166-7092-4692-aba0-4d6fedc49f62,Ashley Sweeney,craig21@example.com,594.629.3832x881,26,Male,"1527 Brown Stravenue, New Williamborough, FM 51131",East Andre,Colorado,67737,51372964-117b-4c93-b597-55fc028fe0c0,Stay Last,Electronics,417.79,10,2024-01-26,PayPal,1977.81
93179fe1-de3c-4b21-af46-89829b287ce4,Kimberly Mason,wklein@example.com,892.330.7715x53140,39,Male,"65253 Joseph Ferry Suite 054, Penamouth, IA 70235",South Lisa,Idaho,23899,d0fc7a3c-5f1f-4d40-80bc-eb544c1e8ce5,Require Mother,Home,271.45,9,2024-06-23,Credit Card,1348.64
e7aa8bc6-cbab-4609-ae73-d4c12f846049,Lori Nguyen,phelpscheryl@example.net,+1-899-588-8370x1640,69,Female,"78584 Jessica Manors, Port Miguelberg, MT 75434",Lake Christopherfort,Mississippi,09325,dcd7dbe2-df88-434b-afbc-4856d6f167cf,Turn Time,Beauty,145.97,7,2024-05-24,Credit Card,4380.63
02b2572d-cdc6-4770-87c6-16900d31d22a,Mr. Clinton Palmer,bgarcia@example.net,001-416-454-0118x39576,57,Male,"6392 Megan Stravenue, Port Candace, SD 88836",Brownville,Montana,41519,c47132a8-7426-4712-b648-eded4d773633,Instead Animal,Home,112.01,1,2024-04-24,Cash,270.78
7d87f199-d96f-425a-989a-7b6e497bef87,Ashley Ford,zatkinson@example.net,983.457.8606,42,Male,"4484 Johnson Plaza, Fieldsfort, PW 24714",Kellymouth,South Dakota,48149,298dca3b-4fda-40b4-a457-f35dfcf441c4,People Audience,Home,53.5,10,2024-02-17,PayPal,1365.98
400f4ace-3bd2-45f9-a3c6-1f6cf9dcd31e,Richard Garcia,snorman@example.com,7512484715,47,Male,"2690 Edward Ranch Apt. 930, South Kristinberg, MI 52047",North Mariaville,Tennessee,31725,83c3d05d-acf9-45f5-aa5f-888bce283b6b,Camera Really,Beauty,432.23,9,2024-05-11,PayPal,1742.1
3418b87b-7577-497a-9fc6-4ec3b7fd6d98,Douglas Roman,heather66@example.org,378.550.8161x5037,21,Male,"2858 William Village, Timothyland, NJ 73274",West Kristy,Mississippi,57090,66677727-820b-4a1a-bca4-bf038b6d3bea,Plan Something,Clothing,39.44,1,2024-08-19,PayPal,669.27
